id,Currency,Actual,Pred
59,GBP,37.8,37.224197
59,HKD,3.502,3.5515773
59,JPY,0.2643,0.24752834
59,KRW,0.02393,0.02256368
59,USD,27.96,28.38642
60,AUD,20.84,20.271011
60,CAD,23.04,21.462551
60,EUR,30.74,30.84223
60,GBP,35.85,35.656044
60,HKD,3.605,3.5721948
60,JPY,0.2118,0.24737233
60,KRW,0.02176,0.022932481
60,USD,29.12,28.417631
61,AUD,20.3,21.428879
61,CAD,23.24,24.205421
61,EUR,31.17,32.24853
61,GBP,35.91,37.59756
61,HKD,3.945,4.0520663
61,JPY,0.2084,0.24495089
61,KRW,0.02097,0.02019496
61,USD,31.79,32.576942
62,AUD,20.32,21.286497
62,CAD,21.31,22.299139
62,EUR,33.26,34.115208
62,GBP,36.35,37.818027
62,HKD,3.576,3.638449
62,JPY,0.2647,0.266477
62,KRW,0.02316,0.02322163
62,USD,28.53,29.125158
63,AUD,19.21,20.177263
63,CAD,20.98,22.311798
63,EUR,31.89,32.835613
63,GBP,35.44,38.00513
63,HKD,3.703,3.7507575
63,JPY,0.2692,0.27030292
63,KRW,0.02266,0.024163699
63,USD,29.515,29.989689
64,AUD,19.44,20.134329
64,CAD,21.4,21.079313
64,EUR,30.73,31.133991
64,GBP,36.54,36.23906
64,HKD,3.417,3.4694712
64,JPY,0.2325,0.25370428
64,KRW,0.02151,0.023786385
64,USD,27.485,27.422052
65,AUD,20.14,20.72665
65,CAD,23.06,23.091665
65,EUR,33.73,32.805923
65,GBP,39.43,38.624832
65,HKD,3.916,3.9912736
65,JPY,0.2104,0.24322286
65,KRW,0.02211,0.020278525
65,USD,31.53,31.912756
66,AUD,20.02,20.547606
66,CAD,21.36,22.166023
66,EUR,32.89,34.23531
66,GBP,36.19,38.233376
66,HKD,3.571,3.6337817
66,JPY,0.267,0.2671326
66,KRW,0.02372,0.023791404
66,USD,28.49,29.136217
67,AUD,21.04,18.48738
67,CAD,22.47,20.5388
67,EUR,32.99,31.06369
67,GBP,38.17,35.21085
67,HKD,3.418,3.6820934
67,JPY,0.2432,0.27401727
67,KRW,0.02314,0.022576138
67,USD,27.34,29.182795
68,AUD,20.62,20.11444
68,CAD,21.99,21.66406
68,EUR,32.27,31.840443
68,GBP,37.43,37.139927
68,HKD,3.446,3.4697692
68,JPY,0.2437,0.24906746
68,KRW,0.02287,0.02282089
68,USD,27.585,27.510586
69,AUD,20.38,20.086323
69,CAD,22.55,22.245039
69,EUR,31.28,30.690914
69,GBP,36.04,35.790985
69,HKD,3.804,3.8237534
69,JPY,0.2145,0.2456545
69,KRW,0.02158,0.020827867
69,USD,30.54,30.459114
70,AUD,20.9,21.76807
70,CAD,22.28,22.798191
70,EUR,32.76,33.921024
70,GBP,37.83,39.578674
70,HKD,3.405,3.5049765
70,JPY,0.242,0.24472019
70,KRW,0.023,0.024012316
70,USD,27.245,27.999563
71,AUD,20.52,21.084164
71,CAD,21.49,21.532799
71,EUR,33.45,32.23303
71,GBP,36.41,37.680313
71,HKD,3.652,3.5092783
71,JPY,0.2687,0.25195363
71,KRW,0.02281,0.022936441
71,USD,29.12,27.837849
72,AUD,21.73,21.51873
72,CAD,21.93,21.466879
72,EUR,34.19,33.460087
72,GBP,37.55,36.947777
72,HKD,3.504,3.506617
72,JPY,0.2669,0.2651597
72,KRW,0.0244,0.024095505
72,USD,27.98,27.841896
73,AUD,20.29,19.88875
73,CAD,22.07,21.5988
73,EUR,31.7,31.261318
73,GBP,35.5,35.49429
73,HKD,3.746,3.7330616
73,JPY,0.2154,0.2472992
73,KRW,0.02177,0.022186406
73,USD,30.23,29.802956
74,AUD,20.47,21.084024
74,CAD,22.41,22.830826
74,EUR,30.37,31.46637
74,GBP,35.42,37.087337
74,HKD,3.544,3.5894988
74,JPY,0.2181,0.2309156
74,KRW,0.0217,0.022907063
74,USD,28.645,28.791191
75,AUD,21.38,21.484556
75,CAD,21.73,21.72637
75,EUR,33.35,33.418087
75,GBP,37.77,37.864063
75,HKD,3.503,3.525818
75,JPY,0.2597,0.2654739
75,KRW,0.0236,0.02376198
75,USD,27.97,28.163242
76,AUD,20.61,19.932951
76,CAD,22.05,21.410486
76,EUR,31.72,31.5856
76,GBP,35.75,36.189617
76,HKD,3.771,3.7203853
76,JPY,0.2265,0.25584683
76,KRW,0.0224,0.022330541
76,USD,30.31,29.701998
77,AUD,20.08,20.80491
77,CAD,22.93,23.141367
77,EUR,33.46,33.195362
77,GBP,38.8,38.43904
77,HKD,3.927,3.940839
77,JPY,0.2079,0.23235208
77,KRW,0.02228,0.021972317
77,USD,31.605,31.583208
78,AUD,20.81,21.348993
78,CAD,21.65,22.40823
78,EUR,33.53,34.60187
78,GBP,37.31,38.861687
78,HKD,3.558,3.6207752
78,JPY,0.2667,0.26461247
78,KRW,0.02432,0.02422509
78,USD,28.39,28.990494
79,AUD,19.51,21.24963
79,CAD,21.4,21.78771
79,EUR,30.52,32.513744
79,GBP,36.38,37.705215
79,HKD,3.391,3.5158136
79,JPY,0.2296,0.25515267
79,KRW,0.02136,0.023698695
79,USD,27.26,27.969646
80,AUD,20.74,19.946148
80,CAD,21.9,21.983196
80,EUR,31.75,31.456648
80,GBP,35.91,36.916122
80,HKD,3.675,3.724728
80,JPY,0.2216,0.2423139
80,KRW,0.02264,0.021030769
80,USD,29.635,29.759588
81,AUD,20.76,21.227547
81,CAD,22.15,22.430725
81,EUR,32.31,33.352318
81,GBP,37.51,38.66504
81,HKD,3.437,3.5098248
81,JPY,0.2427,0.24078432
81,KRW,0.02294,0.023798786
81,USD,27.51,28.039425
82,AUD,20.97,20.425653
82,CAD,21.81,21.42088
82,EUR,33.94,32.929245
82,GBP,37.03,36.419792
82,HKD,3.648,3.6341863
82,JPY,0.269,0.2678027
82,KRW,0.02309,0.02209063
82,USD,29.09,28.833439
83,AUD,20.08,21.026394
83,CAD,22.42,22.345783
83,EUR,32.09,30.773357
83,GBP,37.0,36.68715
83,HKD,3.762,3.539408
83,JPY,0.2114,0.23568964
83,KRW,0.02188,0.022561608
83,USD,30.325,28.22006
84,AUD,21.04,21.980497
84,CAD,22.41,22.898462
84,EUR,32.88,33.233864
84,GBP,37.95,38.510693
84,HKD,3.412,3.5070853
84,JPY,0.2435,0.2303713
84,KRW,0.0231,0.023525644
84,USD,27.285,27.928476
85,AUD,21.02,20.637033
85,CAD,22.43,21.950214
85,EUR,32.97,32.324696
85,GBP,37.96,37.755466
85,HKD,3.412,3.4533508
85,JPY,0.243,0.24834648
85,KRW,0.02314,0.023082659
85,USD,27.29,27.35471
86,AUD,20.24,19.8835
86,CAD,21.61,21.659698
86,EUR,30.0,30.080206
