id,Currency,Actual,Pred
91,KRW,0.02116,0.023852479
91,USD,29.59,30.36863
92,AUD,20.41,20.55428
92,CAD,21.34,21.1524
92,EUR,33.21,33.08862
92,GBP,36.31,35.637985
92,HKD,3.584,3.5696912
92,JPY,0.2653,0.2600489
92,KRW,0.0232,0.014448984
92,USD,28.59,28.566341
93,AUD,18.96,18.945335
93,CAD,20.74,20.812965
93,EUR,31.56,31.448984
93,GBP,35.46,35.527016
93,HKD,3.698,3.6965353
93,JPY,0.2698,0.26883775
93,KRW,0.02265,0.020545103
93,USD,29.475,29.479822
94,AUD,21.36,21.716608
94,CAD,21.82,21.850288
94,EUR,32.95,33.15651
94,GBP,37.99,37.83414
94,HKD,3.484,3.4957783
94,JPY,0.2516,0.25763822
94,KRW,0.02333,0.019738093
94,USD,27.85,27.9396
95,AUD,20.58,21.335257
95,CAD,22.07,22.188042
95,EUR,32.45,32.86067
95,GBP,37.62,38.282074
95,HKD,3.444,3.5185242
95,JPY,0.2437,0.2488327
95,KRW,0.0229,0.02168256
95,USD,27.555,28.162695
96,AUD,20.45,19.183895
96,CAD,22.27,22.73319
96,EUR,31.38,31.408546
96,GBP,36.3,36.43446
96,HKD,3.775,3.8035393
96,JPY,0.2179,0.21909833
96,KRW,0.02182,0.01926415
96,USD,30.185,30.47999
97,AUD,20.83,21.020714
97,CAD,22.35,22.516872
97,EUR,32.73,33.126247
97,GBP,37.9,38.444244
97,HKD,3.413,3.4158344
97,JPY,0.2421,0.2382892
97,KRW,0.02312,0.018649388
97,USD,27.295,27.306387
98,AUD,21.3,21.384657
98,CAD,22.04,22.222849
98,EUR,32.94,32.905994
98,GBP,38.04,38.370907
98,HKD,3.495,3.504155
98,JPY,0.2495,0.24623337
98,KRW,0.02369,0.021324463
98,USD,28.02,28.068106
99,AUD,20.45,20.34094
99,CAD,22.27,22.551405
99,EUR,31.38,32.228874
99,GBP,36.3,37.53888
99,HKD,3.775,3.7685916
99,JPY,0.2179,0.20594849
99,KRW,0.02182,0.02121526
99,USD,30.185,30.38413
100,AUD,18.16,18.660664
100,CAD,21.24,21.247625
100,EUR,32.89,32.961555
100,GBP,35.92,36.712948
100,HKD,3.728,3.7125561
100,JPY,0.2737,0.26964915
100,KRW,0.02287,0.020301249
100,USD,29.765,29.682451
101,AUD,21.17,21.186165
101,CAD,21.65,21.837358
101,EUR,33.12,33.56914
101,GBP,37.61,38.01745
101,HKD,3.502,3.5103397
101,JPY,0.2596,0.2624363
101,KRW,0.0235,0.019686252
101,USD,27.96,28.017557
102,AUD,21.2,21.156431
102,CAD,22.75,22.547249
102,EUR,30.76,30.905624
102,GBP,36.85,37.10412
102,HKD,3.571,3.5790439
102,JPY,0.219,0.2294786
102,KRW,0.02189,0.01899266
102,USD,28.835,28.952368
103,AUD,20.26,20.166777
103,CAD,21.83,23.23654
103,EUR,30.36,33.162827
103,GBP,35.99,39.014053
103,HKD,3.487,3.9336183
103,JPY,0.233,0.20563823
103,KRW,0.02126,0.023414986
103,USD,28.12,31.61226
104,AUD,20.24,20.443668
104,CAD,22.45,22.787079
104,EUR,32.76,33.033623
104,GBP,38.28,38.254288
104,HKD,3.738,3.7494755
104,JPY,0.2694,0.2665869
104,KRW,0.02412,0.02096731
104,USD,30.09,30.19927
105,AUD,20.52,20.405308
105,CAD,22.73,22.765224
105,EUR,33.14,33.085407
105,GBP,36.97,36.848377
105,HKD,3.79,3.8048587
105,JPY,0.2807,0.2798619
105,KRW,0.02413,0.024878772
105,USD,30.555,30.66448
106,AUD,20.6,20.799242
106,CAD,21.65,21.65642
106,EUR,33.43,33.14306
106,GBP,36.77,36.90902
106,HKD,3.558,3.578273
106,JPY,0.2691,0.26781455
106,KRW,0.02411,0.02260426
106,USD,28.4,28.476912
107,AUD,20.43,20.984138
107,CAD,22.06,21.719818
107,EUR,31.61,33.96114
107,GBP,36.54,37.562134
107,HKD,3.795,3.6511805
107,JPY,0.2143,0.2713093
107,KRW,0.02181,0.022192981
107,USD,30.315,29.106804
108,AUD,19.93,20.081158
108,CAD,22.15,22.09925
108,EUR,32.51,32.718216
108,GBP,36.7,36.931896
108,HKD,3.729,3.743233
108,JPY,0.2186,0.21960199
108,KRW,0.02125,0.025945054
108,USD,30.1,30.128992
109,AUD,20.14,20.301193
109,CAD,21.47,21.397697
109,EUR,33.42,33.153595
